timestamp,avg_update_ms,max_update_ms,fps_ms,players,zombies_loaded,zombies_simulated,loaded_cells,heap_used_mb,resend_buffer_bytes,recv_packets_total,sent_packets_total
2026-07-13_20-30-04,4.0,105.0,103.0,20.0,1298.0,0.0,180.0,8363.0,9596.0,2624599,10732360
2026-07-13_20-30-21,5.0,108.0,107.0,20.0,1314.0,0.0,184.0,9089.0,634.0,2629063,10750839
2026-07-13_20-30-39,4.0,102.0,97.0,20.0,1311.0,0.0,184.0,9730.0,20921.0,2633191,10766207
2026-07-13_20-30-56,5.0,119.0,104.0,20.0,1307.0,0.0,181.0,10341.0,7589.0,2637089,10782077
2026-07-13_20-31-14,4.0,114.0,99.0,20.0,1306.0,0.0,181.0,10926.0,19797.0,2640841,10796799
2026-07-13_20-31-31,5.0,105.0,104.0,20.0,1268.0,0.0,180.0,11544.0,2963.0,2644523,10810881
2026-07-13_20-31-49,5.0,127.0,107.0,20.0,1359.0,0.0,190.0,12320.0,6003.0,2648353,10827905
2026-07-13_20-32-06,4.0,110.0,101.0,20.0,1413.0,0.0,191.0,13035.0,12794.0,2651911,10842344
2026-07-13_20-32-24,20.0,404.0,404.0,20.0,1437.0,0.0,193.0,13784.0,45485.0,2655957,10858997
2026-07-13_20-32-42,1.0,194.0,44.0,20.0,1336.0,0.0,189.0,14816.0,173801.0,2660007,10875065
2026-07-13_20-32-59,5.0,110.0,106.0,20.0,1335.0,0.0,189.0,15458.0,219765.0,2663939,10890075
2026-07-13_20-33-16,5.0,110.0,109.0,20.0,1326.0,0.0,193.0,16166.0,3550.0,2667910,10905101
2026-07-13_20-33-34,4.0,117.0,102.0,20.0,1304.0,0.0,197.0,16848.0,3047.0,2671902,10919462
2026-07-13_20-33-51,38.0,767.0,767.0,20.0,1317.0,0.0,182.0,17597.0,0.0,2675734,10933349
2026-07-13_20-34-09,5.0,108.0,108.0,19.0,1290.0,0.0,165.0,18654.0,14124.0,2679086,10946395
2026-07-13_20-34-27,4.0,188.0,98.0,19.0,1317.0,0.0,166.0,20157.0,8939.0,2682461,10959806
2026-07-13_20-34-45,5.0,108.0,108.0,19.0,1368.0,0.0,168.0,21172.0,18205.0,2685958,10974065
2026-07-13_20-35-03,1.0,198.0,33.0,19.0,1329.0,0.0,166.0,22015.0,34026.0,2689534,10987788
2026-07-13_20-35-20,4.0,104.0,103.0,19.0,1252.0,0.0,162.0,23190.0,396.0,2693090,11001271
2026-07-13_20-35-38,5.0,114.0,112.0,19.0,1263.0,0.0,170.0,24385.0,483.0,2696480,11013752
2026-07-13_20-35-55,4.0,109.0,98.0,19.0,1262.0,0.0,170.0,25090.0,4861.0,2700199,11026754
2026-07-13_20-36-13,5.0,187.0,111.0,19.0,1422.0,0.0,172.0,25893.0,16276.0,2704024,11040880
2026-07-13_20-36-31,5.0,161.0,104.0,19.0,1307.0,0.0,172.0,26820.0,5242.0,2707999,11055304
2026-07-13_20-36-49,4.0,120.0,91.0,19.0,1240.0,0.0,173.0,27600.0,24873.0,2711670,11068842
2026-07-13_20-37-07,4.0,120.0,96.0,19.0,1238.0,0.0,173.0,28338.0,2373.0,2715228,11081667
2026-07-13_20-37-25,5.0,151.0,108.0,19.0,1228.0,0.0,170.0,29007.0,5145.0,2718978,11096026
2026-07-13_20-37-42,4.0,176.0,91.0,19.0,1236.0,0.0,162.0,29660.0,24757.0,2722766,11110214
2026-07-13_20-38-00,3.0,183.0,67.0,19.0,1343.0,0.0,162.0,30526.0,18176.0,2726558,11125545
2026-07-13_20-38-18,4.0,111.0,100.0,19.0,1259.0,0.0,159.0,31243.0,6260.0,2730093,11139552
2026-07-13_20-38-36,8.0,203.0,175.0,19.0,1286.0,0.0,170.0,32023.0,37.0,2733794,11152097
2026-07-13_20-38-53,5.0,191.0,105.0,19.0,1276.0,0.0,166.0,32661.0,28215.0,2737028,11164435
2026-07-13_20-39-10,5.0,134.0,114.0,19.0,1284.0,0.0,170.0,8134.0,3739.0,2740504,11177254
2026-07-13_20-39-28,5.0,184.0,104.0,19.0,1284.0,0.0,166.0,8638.0,17093.0,2743968,11190301
2026-07-13_20-39-46,5.0,202.0,104.0,19.0,1284.0,0.0,173.0,9363.0,34549.0,2747382,11203409
2026-07-13_20-40-03,4.0,110.0,94.0,19.0,1283.0,0.0,169.0,9974.0,48611.0,2750734,11216933
2026-07-13_20-40-21,4.0,106.0,101.0,19.0,1283.0,0.0,172.0,10695.0,2235.0,2754080,11229647
2026-07-13_20-40-38,44.0,895.0,895.0,17.0,1262.0,0.0,153.0,11314.0,0.0,2757187,11241474
2026-07-13_20-40-56,4.0,110.0,92.0,17.0,1242.0,0.0,147.0,11867.0,945.0,2760014,11252428
2026-07-13_20-41-13,4.0,106.0,98.0,17.0,1242.0,0.0,147.0,12431.0,361.0,2762774,11263619
2026-07-13_20-41-31,5.0,110.0,110.0,17.0,1242.0,0.0,150.0,13069.0,8503.0,2765945,11275444
2026-07-13_20-41-48,4.0,105.0,94.0,17.0,1189.0,0.0,144.0,13686.0,4734.0,2769852,11288090
2026-07-13_20-42-06,5.0,108.0,108.0,17.0,1189.0,0.0,147.0,14308.0,5665.0,2773938,11301466
2026-07-13_20-42-23,4.0,113.0,102.0,17.0,1178.0,0.0,150.0,15049.0,1172.0,2778610,11316744
2026-07-13_20-42-41,4.0,169.0,86.0,17.0,1088.0,0.0,147.0,15690.0,46138.0,2782523,11330775
2026-07-13_20-42-59,4.0,107.0,95.0,18.0,1260.0,0.0,155.0,17125.0,42175.0,2789284,11350436
2026-07-13_20-43-17,4.0,109.0,99.0,18.0,1253.0,0.0,156.0,18297.0,12883.0,2794225,11365371
2026-07-13_20-43-34,4.0,107.0,101.0,18.0,1252.0,0.0,153.0,19134.0,26783.0,2799171,11379778
2026-07-13_20-43-52,5.0,117.0,117.0,18.0,1262.0,0.0,156.0,20088.0,17515.0,2803682,11394098
2026-07-13_20-44-10,5.0,117.0,117.0,18.0,1305.0,0.0,161.0,21082.0,97317.0,2807927,11407576
2026-07-13_20-44-28,4.0,170.0,103.0,18.0,1550.0,0.0,174.0,22219.0,549.0,2813374,11424034
2026-07-13_20-44-46,5.0,188.0,120.0,18.0,1608.0,0.0,172.0,23297.0,12685.0,2818451,11439572
2026-07-13_20-45-04,5.0,106.0,106.0,18.0,1604.0,0.0,169.0,24433.0,36882.0,2823112,11453901
2026-07-13_20-45-22,4.0,140.0,92.0,18.0,1433.0,0.0,166.0,25440.0,29575.0,2827924,11470355
2026-07-13_20-45-40,4.0,190.0,95.0,18.0,1424.0,0.0,159.0,26375.0,57050.0,2833046,11485133
2026-07-13_20-45-58,4.0,109.0,88.0,18.0,1577.0,0.0,159.0,27422.0,10986.0,2838531,11501650
2026-07-13_20-46-16,5.0,108.0,108.0,18.0,1575.0,0.0,158.0,28521.0,3178.0,2843940,11519418
2026-07-13_20-46-34,7.0,165.0,147.0,18.0,1415.0,0.0,157.0,29563.0,30448.0,2849280,11536190
2026-07-13_20-46-52,5.0,277.0,112.0,18.0,1507.0,0.0,154.0,30693.0,3428.0,2854725,11552803
2026-07-13_20-47-11,4.0,159.0,93.0,18.0,1543.0,0.0,161.0,31964.0,1228.0,2860023,11570372
2026-07-13_20-47-29,3.0,208.0,75.0,18.0,1486.0,0.0,154.0,33088.0,3659.0,2865032,11586967
2026-07-13_20-47-48,5.0,191.0,123.0,18.0,1396.0,0.0,145.0,34162.0,10420.0,2870669,11603379
2026-07-13_20-48-06,3.0,180.0,81.0,18.0,1383.0,0.0,146.0,35206.0,4429.0,2875796,11618033
2026-07-13_20-48-24,4.0,110.0,101.0,18.0,1417.0,0.0,142.0,36438.0,35345.0,2880828,11633805
2026-07-13_20-48-43,3.0,184.0,82.0,18.0,1457.0,0.0,145.0,37478.0,27762.0,2885687,11649199
2026-07-13_20-49-01,21.0,434.0,434.0,18.0,1390.0,0.0,141.0,38633.0,93921.0,2890524,11664746
2026-07-13_20-49-20,5.0,165.0,104.0,18.0,1377.0,0.0,149.0,39883.0,36878.0,2895699,11680129
2026-07-13_20-49-38,12.0,263.0,263.0,18.0,1349.0,0.0,148.0,41014.0,37384.0,2901388,11695929
2026-07-13_20-49-56,19.0,398.0,398.0,18.0,1297.0,0.0,146.0,42152.0,129.0,2906724,11712473
2026-07-13_20-50-15,4.0,191.0,90.0,18.0,1288.0,0.0,142.0,43312.0,106565.0,2912470,11730986
2026-07-13_20-50-33,5.0,183.0,106.0,18.0,1285.0,0.0,141.0,44488.0,12127.0,2918015,11747379
2026-07-13_20-50-52,2.0,186.0,60.0,18.0,1289.0,0.0,132.0,45600.0,34756.0,2923705,11763831
2026-07-13_20-51-10,4.0,194.0,103.0,18.0,1290.0,0.0,134.0,46690.0,22034.0,2928488,11778729
2026-07-13_20-51-29,4.0,109.0,101.0,18.0,1266.0,0.0,132.0,47833.0,37.0,2932932,11793602
2026-07-13_20-51-47,4.0,181.0,100.0,18.0,1277.0,0.0,134.0,48901.0,15122.0,2937100,11807726
2026-07-13_20-52-05,4.0,110.0,101.0,18.0,1276.0,0.0,134.0,8506.0,6278.0,2941218,11822256
2026-07-13_20-52-23,5.0,150.0,107.0,18.0,1248.0,0.0,135.0,9464.0,2502.0,2945646,11838943
2026-07-13_20-52-41,5.0,132.0,105.0,18.0,1201.0,0.0,134.0,10418.0,113.0,2949998,11856152
2026-07-13_20-53-00,14.0,293.0,293.0,18.0,1170.0,0.0,141.0,11479.0,40786.0,2954352,11872264
2026-07-13_20-53-18,2.0,334.0,49.0,18.0,1227.0,0.0,138.0,12362.0,12059.0,2958842,11886996
2026-07-13_20-53-36,4.0,201.0,99.0,19.0,1241.0,0.0,141.0,13222.0,317948.0,2962947,11901551
2026-07-13_20-53-54,4.0,188.0,103.0,19.0,1213.0,0.0,141.0,14212.0,13252.0,2967160,11917292
2026-07-13_20-54-13,1.0,173.0,42.0,19.0,1216.0,0.0,141.0,15036.0,4036.0,2971264,11931751
2026-07-13_20-54-31,9.0,187.0,187.0,19.0,1215.0,0.0,144.0,15917.0,212011.0,2975880,11948695
2026-07-13_20-54-49,2.0,188.0,50.0,19.0,1215.0,0.0,144.0,16798.0,15806.0,2980761,11964895
2026-07-13_20-55-07,5.0,108.0,105.0,19.0,1209.0,0.0,141.0,17762.0,7331.0,2986229,11982733
2026-07-13_20-55-25,5.0,121.0,121.0,19.0,1180.0,0.0,141.0,18666.0,7452.0,2991517,11999433
2026-07-13_20-55-43,5.0,104.0,104.0,18.0,889.0,0.0,126.0,19551.0,26206.0,2995822,12014339
2026-07-13_20-56-02,1.0,176.0,40.0,17.0,867.0,0.0,124.0,20524.0,21201.0,3000258,12028382
2026-07-13_20-56-20,4.0,117.0,100.0,17.0,863.0,0.0,124.0,21430.0,1422.0,3005459,12044221
2026-07-13_20-56-38,56.0,1138.0,1138.0,16.0,938.0,0.0,110.0,22387.0,0.0,3010538,12060801
2026-07-13_20-56-56,10.0,214.0,214.0,16.0,965.0,0.0,115.0,23345.0,2845.0,3015249,12077943
2026-07-13_20-57-15,4.0,107.0,96.0,15.0,986.0,0.0,99.0,24335.0,11651.0,3019568,12092200
2026-07-13_20-57-33,4.0,105.0,101.0,15.0,955.0,0.0,95.0,25144.0,12665.0,3023693,12106271
2026-07-13_20-57-51,4.0,176.0,99.0,15.0,941.0,0.0,96.0,26057.0,862.0,3027892,12119563
2026-07-13_20-58-09,4.0,124.0,100.0,15.0,932.0,0.0,86.0,26872.0,821.0,3031878,12132646
2026-07-13_20-58-28,4.0,107.0,102.0,14.0,913.0,0.0,83.0,7925.0,508.0,3035342,12144559
2026-07-13_20-58-45,5.0,160.0,105.0,14.0,914.0,0.0,83.0,8663.0,4247.0,3038326,12154432
2026-07-13_20-59-03,7.0,144.0,144.0,11.0,893.0,0.0,75.0,9477.0,57.0,3041138,12163144
2026-07-13_20-59-21,7.0,146.0,146.0,9.0,894.0,0.0,72.0,10292.0,13655.0,3043024,12169000
2026-07-13_20-59-40,4.0,110.0,101.0,7.0,275.0,0.0,59.0,10840.0,4418.0,3043912,12175505
2026-07-13_20-59-58,4.0,103.0,102.0,5.0,235.0,0.0,38.0,11196.0,3618.0,3044268,12178013
2026-07-13_21-00-16,5.0,124.0,111.0,4.0,213.0,0.0,26.0,11303.0,163.0,3044319,12178323
2026-07-13_21-00-34,5.0,124.0,111.0,4.0,213.0,0.0,26.0,11303.0,163.0,3044319,12178323
2026-07-13_21-00-51,5.0,124.0,111.0,4.0,213.0,0.0,26.0,11303.0,163.0,3044319,12178323
2026-07-13_21-07-48,,,,,,,,,,0,0
2026-07-13_21-07-58,,,,,,,,,,0,0
2026-07-13_21-08-08,,,,,,,,,,0,0
2026-07-13_21-08-18,,,,,,,,,,0,0
2026-07-13_21-08-28,,,,,,,,,,0,0
2026-07-13_21-08-38,,,,,,,,,,0,0
2026-07-13_21-08-48,,,,,,,,,,0,0
2026-07-13_21-08-58,,,,,,,,,,0,0
2026-07-13_21-09-08,,,,,,,,,,0,0
2026-07-13_21-09-18,4.0,103.0,100.0,0.0,0.0,0.0,0.0,9443.0,0.0,9,1531
2026-07-13_21-09-28,4.0,102.0,99.0,0.0,0.0,0.0,0.0,9464.0,0.0,18,3067
2026-07-13_21-09-38,4.0,103.0,101.0,0.0,0.0,0.0,0.0,9487.0,142629.0,23,4076
2026-07-13_21-09-48,4.0,103.0,99.0,0.0,0.0,0.0,0.0,9493.0,0.0,27,4609
2026-07-13_21-09-58,4.0,102.0,101.0,0.0,0.0,0.0,0.0,9502.0,0.0,27,4618
2026-07-13_21-10-09,4.0,102.0,98.0,0.0,0.0,0.0,0.0,9523.0,212.0,38,6156
2026-07-13_21-10-19,4.0,103.0,100.0,0.0,0.0,0.0,0.0,9535.0,0.0,50,6196
2026-07-13_21-10-29,4.0,103.0,103.0,0.0,0.0,0.0,0.0,9602.0,123084.0,68,8761
2026-07-13_21-10-39,4.0,104.0,100.0,0.0,0.0,0.0,0.0,9615.0,0.0,77,9303
2026-07-13_21-10-49,110.0,2222.0,2222.0,1.0,0.0,0.0,9.0,9995.0,1074.0,133,9899
2026-07-13_21-10-59,4.0,103.0,100.0,1.0,145.0,0.0,9.0,10135.0,0.0,182,10310
2026-07-13_21-11-10,5.0,108.0,107.0,1.0,145.0,0.0,9.0,10196.0,8787.0,225,11148
2026-07-13_21-11-20,4.0,103.0,99.0,1.0,145.0,0.0,9.0,10248.0,0.0,271,12263
2026-07-13_21-11-30,4.0,103.0,103.0,1.0,145.0,0.0,9.0,10330.0,0.0,335,15548
2026-07-13_21-11-40,4.0,104.0,98.0,1.0,145.0,0.0,9.0,10389.0,0.0,394,17361
2026-07-13_21-11-51,4.0,108.0,101.0,1.0,145.0,0.0,9.0,10443.0,161.0,444,17668
2026-07-13_21-12-01,10.0,589.0,200.0,3.0,154.0,0.0,30.0,11047.0,36543.0,555,18746
2026-07-13_21-12-11,5.0,108.0,108.0,3.0,168.0,0.0,30.0,11209.0,0.0,737,19790
2026-07-13_21-12-22,4.0,116.0,103.0,3.0,168.0,0.0,30.0,3019.0,0.0,894,20392
2026-07-13_21-12-32,4.0,105.0,99.0,3.0,169.0,0.0,33.0,3206.0,0.0,1099,21077
2026-07-13_21-12-43,4.0,102.0,102.0,3.0,169.0,0.0,33.0,3267.0,39.0,1244,21670
2026-07-13_21-12-54,4.0,110.0,99.0,3.0,169.0,0.0,33.0,3349.0,410.0,1396,22359
2026-07-13_21-13-04,4.0,125.0,93.0,4.0,169.0,0.0,33.0,3464.0,208.0,1636,23697
2026-07-13_21-13-15,5.0,107.0,104.0,4.0,169.0,0.0,33.0,3554.0,164.0,1888,26237
2026-07-13_21-13-26,4.0,107.0,101.0,4.0,169.0,0.0,33.0,3649.0,78.0,2096,28760
2026-07-13_21-13-37,5.0,105.0,105.0,4.0,171.0,0.0,33.0,3814.0,4401.0,2401,29866
2026-07-13_21-13-47,5.0,150.0,114.0,4.0,170.0,0.0,33.0,3936.0,0.0,2735,31043
2026-07-13_21-13-58,4.0,220.0,101.0,5.0,348.0,0.0,49.0,4401.0,166012.0,2973,32732
2026-07-13_21-14-09,4.0,117.0,101.0,5.0,389.0,0.0,49.0,4640.0,52.0,3302,35540
2026-07-13_21-14-20,4.0,183.0,99.0,7.0,448.0,0.0,62.0,5152.0,100388.0,3697,38277
2026-07-13_21-14-31,5.0,130.0,106.0,7.0,439.0,0.0,62.0,5477.0,41559.0,4176,40594
2026-07-13_21-14-42,4.0,106.0,101.0,7.0,445.0,0.0,63.0,5712.0,280.0,4780,43412
2026-07-13_21-14-53,4.0,103.0,102.0,7.0,510.0,0.0,65.0,5874.0,36153.0,5278,45689
2026-07-13_21-15-04,4.0,102.0,96.0,7.0,661.0,0.0,64.0,6146.0,6540.0,5872,48437
2026-07-13_21-15-15,4.0,132.0,100.0,6.0,442.0,0.0,48.0,6291.0,0.0,6305,50216
2026-07-13_21-15-27,5.0,170.0,111.0,6.0,440.0,0.0,45.0,6398.0,0.0,6718,52097
2026-07-13_21-15-38,4.0,108.0,95.0,6.0,440.0,0.0,45.0,6484.0,0.0,7067,53827
2026-07-13_21-15-49,4.0,110.0,100.0,7.0,440.0,0.0,45.0,6631.0,47918.0,7516,56001
2026-07-13_21-16-00,5.0,105.0,104.0,7.0,457.0,0.0,48.0,6767.0,17286.0,8041,58253
2026-07-13_21-16-11,4.0,106.0,103.0,7.0,457.0,0.0,48.0,6924.0,38.0,8727,62920
2026-07-13_21-16-23,4.0,109.0,102.0,7.0,463.0,0.0,45.0,7035.0,119.0,9239,65241
2026-07-13_21-16-34,5.0,104.0,104.0,8.0,469.0,0.0,54.0,7293.0,25907.0,9811,68981
2026-07-13_21-16-45,5.0,374.0,115.0,8.0,469.0,0.0,54.0,7465.0,13137.0,10451,72093
2026-07-13_21-16-56,4.0,103.0,99.0,8.0,469.0,0.0,54.0,7625.0,0.0,11042,74864
2026-07-13_21-17-08,4.0,106.0,95.0,8.0,469.0,0.0,54.0,7736.0,420.0,11648,77662
2026-07-13_21-17-19,6.0,175.0,125.0,8.0,497.0,0.0,60.0,7956.0,144.0,12303,80818
2026-07-13_21-17-31,4.0,133.0,98.0,9.0,863.0,0.0,64.0,8367.0,410.0,13536,86183
2026-07-13_21-17-42,4.0,148.0,103.0,9.0,925.0,0.0,65.0,8673.0,1240.0,14465,92190
2026-07-13_21-17-54,4.0,104.0,99.0,9.0,1030.0,0.0,67.0,8925.0,5692.0,15445,96202
2026-07-13_21-18-05,11.0,234.0,234.0,9.0,1009.0,0.0,67.0,9258.0,5.0,16424,100568
2026-07-13_21-18-17,4.0,108.0,97.0,9.0,1028.0,0.0,67.0,9525.0,266.0,17393,105220
2026-07-13_21-18-29,4.0,107.0,93.0,10.0,1086.0,0.0,79.0,10091.0,23.0,18482,111739
2026-07-13_21-18-41,5.0,105.0,105.0,11.0,1016.0,0.0,85.0,10605.0,31734.0,19555,116839
2026-07-13_21-18-53,4.0,219.0,101.0,11.0,1073.0,0.0,88.0,11051.0,1339.0,20748,122617
2026-07-13_21-19-05,5.0,108.0,108.0,11.0,1091.0,0.0,88.0,11362.0,450.0,21913,128071
2026-07-13_21-19-17,10.0,214.0,214.0,12.0,1057.0,0.0,101.0,11851.0,745369.0,22975,133313
2026-07-13_21-19-29,2.0,498.0,42.0,13.0,1071.0,0.0,113.0,12654.0,123801.0,24242,140054
2026-07-13_21-19-41,4.0,112.0,91.0,13.0,1082.0,0.0,116.0,13054.0,486.0,25493,145168
2026-07-13_21-19-53,4.0,144.0,101.0,13.0,1079.0,0.0,113.0,13434.0,697.0,26770,150383
2026-07-13_21-20-05,5.0,177.0,112.0,14.0,1123.0,0.0,115.0,13908.0,11858.0,28108,155948
2026-07-13_21-20-18,9.0,189.0,189.0,14.0,1149.0,0.0,113.0,14388.0,0.0,29477,164352
2026-07-13_21-20-30,4.0,168.0,91.0,14.0,1092.0,0.0,108.0,14831.0,2957.0,30844,169975
2026-07-13_21-20-42,4.0,156.0,96.0,14.0,1111.0,0.0,118.0,15376.0,195.0,32257,176069
2026-07-13_21-20-54,5.0,163.0,105.0,14.0,1096.0,0.0,120.0,5309.0,8408.0,33757,182462
2026-07-13_21-21-07,5.0,120.0,115.0,14.0,1155.0,0.0,121.0,5880.0,33528.0,35318,188914
2026-07-13_21-21-19,6.0,193.0,137.0,14.0,1182.0,0.0,117.0,6371.0,3180.0,37195,196252
2026-07-13_21-21-32,5.0,121.0,114.0,14.0,1168.0,0.0,117.0,6994.0,472.0,39064,203894
2026-07-13_21-21-44,4.0,165.0,92.0,14.0,1114.0,0.0,113.0,7472.0,12995.0,40855,211095
2026-07-13_21-21-57,5.0,232.0,108.0,14.0,1122.0,0.0,125.0,8122.0,12595.0,42878,219496
